assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
3,4,302,None,None,4,0.26,172850,1,,0,0,0,0,382.6,83,15,None,,0,2,2.1,None,0,2.49,0.16,4.06,0.26,1.57,18.25,1.17,0.1,Ben,0.0,473,188,19,1.22,2,84.2,142,33,195,False,283.4,200,73,1402,,None,55,104,9,0,0,None,0,,172850.jpg,3.0,138,45,0,0,0.0,Chilwell,4.5,75,25,False,None,15,0.96,a,7,8,178.0,159,27,70,0,0,0,0,0.0,12.7,Chilwell,3
0,0,71,None,None,1,0.26,478912,None,,0,0,0,0,113.5,215,125,None,,0,3,0.5,None,0,0.61,0.16,0.94,0.25,0.33,8.10,2.13,0.09,Carney,0.0,281,49,7,1.84,0,25.7,300,139,196,False,66.0,324,144,342,,None,45,458,230,0,0,None,0,,478912.jpg,1.3,339,150,0,0,0.0,Chukwuemeka,1.6,132,49,False,None,2,0.53,a,7,8,78.0,241,126,18,0,0,0,0,0.0,4.0,Chukwuemeka,0
2,6,249,None,None,3,0.22,460028,None,,0,0,0,0,101.9,230,73,None,,0,2,1.5,None,0,0.31,0.02,1.72,0.12,1.41,22.20,1.64,0.1,Levi,0.0,269,156,21,1.55,0,38.9,263,92,197,False,236.2,222,82,1218,,None,45,446,131,0,0,None,0,,460028.jpg,2.7,172,62,0,0,0.0,Colwill,1.2,148,44,False,None,13,0.96,a,7,8,50.0,277,100,46,0,0,0,0,0.0,10.2,Colwill,1
2,1,363,None,None,6,0.32,179268,None,,0,0,0,0,232.5,129,29,None,,0,2,1.8,None,0,0.96,0.05,1.34,0.07,0.38,26.03,1.4,0.02,Marc,0.0,374,175,20,1.08,0,65.9,191,59,198,False,354.4,171,63,1669,,None,50,205,23,0,0,None,0,,179268.jpg,2.7,174,63,0,0,0.0,Cucurella Saseta,0.4,259,88,False,None,21,1.13,a,7,8,72.0,250,85,65,0,0,0,0,0.0,13.0,Cucurella,4
2,1,265,None,None,3,0.17,448047,None,,0,0,0,0,334.3,96,72,4,,0,3,1.1,None,0,2.64,0.15,3.42,0.2,0.78,24.91,1.45,0.05,Enzo,0.0,431,149,25,1.45,0,72.6,177,93,199,False,315.8,178,80,1547,,None,50,262,170,0,0,None,0,,448047.jpg,2.3,211,82,0,0,0.0,Fernández,3.5,90,31,False,None,18,1.05,a,7,8,74.0,247,130,42,0,0,0,0,0.0,8.4,Enzo,3
0,0,8,0,None,0,0.0,520295,None,,0,0,0,0,34.6,300,35,None,,0,4,0.0,None,0,0.04,0.05,0.61,0.8,0.57,1.72,2.28,0.75,David Datro,0.0,441,36,1,1.32,0,8.0,342,38,200,False,15.2,356,38,68,Joined Union Berlin on a season-long loan - Expected back 01 Jul,2023-07-11T09:30:03.546600Z,50,272,53,0,0,None,0,,520295.jpg,1.0,379,41,0,0,0.0,Fofana,0.2,428,69,False,None,1,1.32,u,7,8,30.0,300,39,3,0,0,0,0,0.0,0.6,D.D.Fofana,0
0,4,244,None,None,2,0.13,444463,None,,0,0,0,0,59.6,273,97,None,,0,2,1.5,None,0,0.29,0.02,1.03,0.07,0.74,22.96,1.52,0.05,Wesley,0.0,264,154,24,1.59,1,44.4,246,86,201,False,294.6,191,69,1362,,None,45,441,129,0,0,None,0,,444463.jpg,2.2,219,84,0,0,0.0,Fofana,1.2,153,45,False,None,14,0.93,a,7,8,86.0,229,73,37,0,0,0,0,0.0,8.2,W.Fofana,4
1,7,279,None,None,4,0.22,232787,5,,0,0,0,0,351.5,93,70,None,,0,3,1.5,None,0,1.73,0.1,4.28,0.24,2.55,30.95,1.73,0.14,Conor,0.0,493,191,23,1.29,3,106.5,105,68,202,False,386.2,152,66,1608,,None,55,124,78,0,0,None,0,,232787.jpg,1.9,272,115,1,0,0.0,Gallagher,0.3,292,94,False,None,18,1.01,a,7,8,329.0,95,64,66,0,0,0,0,0.0,12.0,Gallagher,9
0,0,0,None,None,0,0,482609,None,,0,0,0,0,0.0,439,171,None,,0,2,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Malo,0.0,92,53,0,0,0,0.0,449,171,203,False,0.0,447,171,0,,None,40,576,191,0,0,None,0,,482609.jpg,0.0,453,172,0,0,0,Gusto,0.7,200,64,False,None,0,0,a,7,8,0.0,424,170,0,0,0,0,0,0.0,0.0,Gusto,0
0,3,118,None,None,1,0.14,487838,None,,0,0,0,0,225.8,137,32,None,,0,2,1.5,None,0,1.46,0.2,2.29,0.31,0.83,13.29,1.83,0.11,Lewis,0.0,290,161,11,1.52,0,48.8,231,80,204,False,134.4,280,111,653,,None,45,467,136,0,0,None,0,,487838.jpg,2.1,233,90,0,0,0.0,Hall,0.2,381,145,False,None,8,1.1,a,7,8,127.0,190,47,19,0,0,0,0,0.0,4.2,Hall,1
0,0,0,None,None,0,0,209046,None,,0,0,0,0,0.0,560,241,None,,0,3,1.1,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Callum,0.0,394,128,0,0,0,0.0,562,241,205,False,0.0,561,241,0,,None,50,225,149,0,0,None,0,,209046.jpg,0.0,562,241,0,0,0,Hudson-Odoi,0.1,544,209,False,None,0,0,a,7,8,0.0,558,241,0,0,0,0,0,0.0,0.0,Hudson-Odoi,0
2,5,286,None,None,2,0.14,225796,2,,0,0,0,0,358.2,89,17,2,,0,2,2.1,None,0,2.93,0.21,3.99,0.29,1.06,14.11,1.02,0.08,Reece,0.0,491,190,17,1.23,1,80.4,151,38,206,False,292.2,192,70,1242,,None,55,122,11,0,0,2,0,,225796.jpg,2.8,167,59,0,0,0.0,James,18.4,19,8,False,None,14,1.01,a,7,8,153.0,172,33,44,0,0,0,0,0.0,8.0,James,4
0,0,0,None,None,0,0,66749,None,,0,0,0,0,0.0,581,71,None,,0,4,1.8,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Romelu,0.0,547,61,0,0,0,0.0,581,71,207,False,0.0,581,71,0,,None,70,28,12,0,0,None,0,,66749.jpg,0.0,581,71,0,0,0,Lukaku Bolingoli,0.6,217,42,False,None,0,0,a,7,8,0.0,581,71,0,0,0,0,0,0.0,0.0,Lukaku,0
0,2,105,None,None,0,0.0,248857,None,,0,0,0,0,170.8,170,108,None,,0,3,1.5,None,0,0.72,0.1,1.62,0.23,0.90,13.11,1.85,0.13,Noni,0.0,497,195,13,1.83,1,55.0,215,102,208,False,153.8,265,116,639,,None,55,128,82,0,0,None,0,,248857.jpg,2.2,227,93,0,0,0.0,Madueke,0.8,190,66,False,None,7,0.99,a,7,8,224.0,136,88,26,0,0,0,0,0.0,4.7,Madueke,0
2,0,73,None,None,0,0.0,465920,None,,0,0,0,0,146.4,184,114,None,,0,3,1.8,None,0,1.26,0.17,3.08,0.42,1.82,10.88,1.51,0.25,Mykhailo,0.0,546,224,10,1.38,0,38.2,264,123,210,False,100.8,293,130,650,,None,65,53,32,0,0,None,0,,465920.jpg,1.7,295,127,0,0,0.0,Mudryk,1.5,136,52,False,None,7,0.97,a,7,8,140.0,184,110,25,0,0,0,0,0.0,3.8,Mudryk,1
0,0,0,None,None,0,0,517052,None,,0,0,0,0,0.0,583,72,None,,0,4,1.8,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Nicolas,0.0,557,62,0,0,0,0.0,583,72,211,False,0.0,583,72,0,,None,70,38,13,0,0,None,0,,517052.jpg,0.0,583,72,0,0,0,Jackson,0.8,195,37,False,None,0,0,a,7,8,0.0,583,72,0,0,0,0,0,0.0,0.0,N.Jackson,0
0,0,0,None,None,0,0,213198,None,,0,0,0,0,0.0,584,73,None,,0,4,1.9,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Christopher,0.0,563,64,0,0,0,0.0,584,73,212,False,0.0,584,73,0,,None,75,22,8,0,0,None,0,,213198.jpg,0.0,584,73,0,0,0,Nkunku,17.0,22,3,False,None,0,0,a,7,8,0.0,584,73,0,0,0,0,0,0.0,0.0,Nkunku,0
1,0,102,None,None,3,0.34,176413,None,,0,0,0,0,166.8,172,109,None,,0,3,1.5,None,0,0.38,0.04,2.05,0.23,1.67,14.13,1.58,0.19,Christian,0.0,474,176,11,1.23,1,51.1,223,105,213,False,120.4,284,124,805,,None,55,105,63,0,0,None,0,,176413.jpg,1.6,304,131,0,0,0.0,Pulisic,0.2,386,119,False,None,8,0.89,a,7,8,227.0,133,85,39,0,0,0,0,0.0,7.1,Pulisic,1
0,0,0,None,None,0,0,204727,None,,0,0,0,0,0.0,480,185,None,,0,2,1.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Malang,0.0,194,119,0,0,0,0.0,483,185,214,False,0.0,481,185,0,,None,45,371,94,0,0,None,0,,204727.jpg,0.0,486,185,0,0,0,Sarr,0.1,453,182,False,None,0,0,a,7,8,0.0,470,184,0,0,0,0,0,0.0,0.0,M.Sarr,0
0,0,0,None,None,0,0,471798,None,,0,0,0,0,0.0,436,49,None,,0,1,0.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Gabriel,0.0,89,39,0,0,0,0.0,446,58,215,False,0.0,444,58,0,,None,40,573,64,0,0,None,0,,471798.jpg,0.0,450,58,0,0,0,Słonina,0.1,447,59,False,None,0,0,a,7,8,0.0,421,40,0,0,0,0,0,0.0,0.0,Slonina,0
4,9,274,None,None,5,0.24,103955,None,,0,0,0,0,495.4,54,46,None,,0,3,2.0,None,0,3.22,0.15,9.43,0.45,6.21,27.83,1.33,0.3,Raheem,0.0,548,225,27,1.29,6,153.9,58,42,216,False,399.6,148,65,1886,,None,70,29,16,0,0,None,0,,103955.jpg,3.6,86,36,0,0,0.0,Sterling,4.0,80,28,False,None,23,1.1,a,7,8,647.0,35,24,101,0,0,0,0,0.0,14.4,Sterling,4
2,8,524,None,None,6,0.23,51090,None,,0,0,0,0,90.4,241,78,None,,0,2,1.8,None,0,1.04,0.04,2.58,0.1,1.54,34.83,1.33,0.06,Thiago,0.0,316,165,32,1.23,0,91.4,129,28,217,False,676.8,49,11,2351,,None,50,147,13,0,0,None,0,,51090.jpg,3.0,135,43,0,0,0.0,Emiliano da Silva,1.3,143,41,False,None,26,1.0,a,7,8,147.0,177,36,80,0,0,0,0,0.0,16.0,T.Silva,2
3,0,129,None,None,2,0.28,124183,3,,0,0,0,0,230.9,131,89,None,,0,3,1.5,None,0,1.51,0.21,2.16,0.3,0.65,8.80,1.22,0.09,Hakim,0.0,461,167,7,0.97,0,49.0,229,109,218,False,155.4,263,115,649,,None,55,92,54,0,0,4,0,,124183.jpg,1.8,285,122,0,0,0.0,Ziyech,0.2,383,118,False,None,6,0.83,a,7,8,113.0,209,115,33,0,0,0,0,0.0,6.0,Ziyech,1
0,0,20,None,None,0,0.0,466117,None,,0,0,0,0,13.2,330,165,None,,0,3,1.5,None,0,0.02,0.02,0.17,0.18,0.15,1.83,1.89,0.16,Naouirou,0.0,273,45,2,2.07,0,3.0,361,164,219,False,7.4,365,166,87,,None,45,450,226,0,0,None,0,,466117.jpg,0.9,382,178,0,0,0.0,Ahamada,0.1,484,157,False,None,0,0.0,a,8,31,14.0,319,159,7,0,0,0,0,0.0,1.6,Ahamada,1
0,1,483,None,None,8,0.26,174874,None,,0,0,0,0,163.4,175,47,None,,0,2,2.5,None,0,1.04,0.03,2.91,0.09,1.87,36.23,1.17,0.06,Joachim,0.0,173,103,37,1.2,1,109.8,98,17,220,False,658.8,56,15,2782,,None,45,350,78,2,0,None,0,,174874.jpg,2.5,193,73,0,0,0.0,Andersen,0.6,224,75,False,None,32,1.04,a,8,31,273.0,114,13,80,0,0,0,0,0.0,17.8,Andersen,8
3,4,332,None,None,8,0.27,80146,None,,0,0,0,0,468.2,58,49,None,,0,3,2.5,None,0,2.52,0.08,5.65,0.18,3.13,41.13,1.37,0.1,Jordan,0.0,449,162,41,1.36,4,140.3,68,50,221,False,494.4,102,46,2708,,None,55,80,49,0,0,None,0,,80146.jpg,2.7,176,70,0,0,0.0,Ayew,0.3,318,99,False,None,31,1.03,a,8,31,439.0,65,46,104,0,0,0,0,0.0,18.9,J.Ayew,5
0,0,246,None,None,3,0.16,57328,None,,0,0,0,0,124.9,198,56,None,,0,2,2.5,None,0,0.60,0.03,0.60,0.03,0.00,26.26,1.44,0.0,Nathaniel,0.0,114,66,23,1.26,0,33.6,273,98,222,False,203.6,242,94,1638,,None,45,291,41,0,0,None,0,,57328.jpg,2.0,247,93,0,0,0.0,Clyne,0.2,423,170,False,None,19,1.04,a,8,31,8.0,329,127,44,0,0,0,0,0.0,9.8,Clyne,3
3,3,411,None,None,7,0.23,438464,None,,0,0,0,0,353.7,90,67,None,,0,3,2.1,None,0,1.22,0.04,2.67,0.09,1.45,40.18,1.31,0.05,Cheick,0.0,425,145,41,1.33,0,99.8,117,74,223,False,475.0,111,52,2770,,None,50,256,166,0,0,None,0,,438464.jpg,2.2,224,90,1,0,0.0,Doucouré,0.1,471,152,False,None,34,1.1,a,8,31,167.0,164,103,74,0,0,0,0,0.0,14.8,C.Doucouré,8
0,0,9,None,None,0,0.0,450535,None,,0,0,0,0,0.9,353,172,None,,0,3,1.5,None,0,0.01,0.03,0.01,0.03,0.00,0.18,0.52,0.0,Malcolm,0.0,266,40,1,2.9,0,0.9,374,172,224,False,3.4,373,173,31,,None,45,443,221,0,0,None,0,,450535.jpg,1.0,368,167,0,0,0.0,Ebiowei,0.1,504,174,False,None,0,0.0,a,8,31,4.0,338,167,3,0,0,0,0,0.0,0.7,Ebiowei,0
2,5,225,None,None,5,0.25,199670,None,,0,0,0,0,238.7,127,13,None,,0,4,2.3,None,0,0.80,0.04,4.94,0.25,4.14,24.19,1.22,0.21,Odsonne,0.0,479,43,25,1.26,5,113.2,95,14,225,False,351.6,172,17,1788,,None,55,110,31,0,0,3,0,,199670.jpg,2.3,214,25,0,0,0.0,Edouard,1.5,137,27,False,None,20,1.01,a,8,31,552.0,48,16,82,0,0,0,0,0.0,14.9,Edouard,3
5,21,580,None,None,9,0.31,232413,2,,0,0,0,0,833.6,18,15,1,,0,3,2.8,None,0,2.92,0.1,10.17,0.35,7.25,32.64,1.12,0.25,Eberechi,0.0,542,221,35,1.2,10,217.0,25,18,226,False,702.6,43,18,2631,,None,65,49,29,0,0,2,0,,232413.jpg,4.2,34,15,0,0,0.0,Eze,12.2,36,12,False,None,30,1.03,a,8,31,635.0,36,25,159,0,0,0,0,0.0,24.5,Eze,3
0,10,484,None,None,6,0.22,40836,None,,0,0,0,0,0.0,449,55,None,,0,1,2.9,None,0,0.01,0.0,0.01,0.0,0.00,38.20,1.41,0.0,Vicente,0.0,104,45,34,1.26,0,66.8,189,12,227,False,668.4,51,12,2430,,None,45,281,12,0,0,None,0,,40836.jpg,3.7,68,14,0,85,3.15,Guaita,1.5,140,21,False,None,27,1.0,a,8,31,0.0,434,46,99,0,0,0,0,0.0,22.0,Guaita,1
0,2,623,None,None,9,0.24,209036,None,,0,0,0,0,145.5,185,50,None,,0,2,2.5,None,0,0.82,0.02,2.28,0.06,1.46,46.47,1.26,0.04,Marc,0.0,197,122,46,1.24,1,106.7,104,19,228,False,705.0,42,9,3330,,None,45,374,97,1,0,None,0,,209036.jpg,2.6,178,66,0,0,0.0,Guéhi,2.2,109,33,False,None,37,1.0,a,8,31,213.0,140,19,95,0,0,0,0,0.0,21.1,Guéhi,8
1,3,152,None,None,1,0.11,108413,3,,0,0,0,0,107.4,224,127,None,,0,3,2.1,None,0,0.63,0.07,0.97,0.11,0.34,13.05,1.43,0.04,Will,0.0,341,90,11,1.2,1,37.4,266,124,229,False,190.4,250,110,822,,None,50,172,111,0,0,None,0,,108413.jpg,1.5,313,135,0,0,0.0,Hughes,0.0,571,236,False,None,7,0.77,a,8,31,78.0,242,127,41,0,0,0,0,0.0,8.2,Hughes,4
0,5,159,None,None,3,0.33,101982,None,,0,0,0,0,0.0,458,59,None,,0,1,2.9,None,0,0.00,0.0,0.00,0.0,0.00,8.81,0.98,0.0,Sam,0.0,133,51,10,1.11,0,17.8,313,20,230,False,177.4,257,20,810,,None,45,310,18,0,0,None,0,,101982.jpg,4.0,44,10,0,26,2.89,Johnstone,1.1,162,23,False,None,9,1.0,a,8,31,0.0,445,52,36,0,0,0,0,0.0,8.0,Johnstone,1
0,5,500,None,None,7,0.19,152551,None,,0,0,0,0,296.4,107,79,None,,0,3,2.1,None,0,3.00,0.08,5.58,0.15,2.58,60.57,1.68,0.07,Jefferson,0.0,357,99,67,1.85,5,122.7,83,58,231,False,619.2,66,31,3252,,None,50,188,120,1,0,None,0,,152551.jpg,2.7,173,69,0,0,0.0,Lerma Solís,0.4,257,83,False,None,37,1.02,a,8,31,312.0,99,67,101,0,0,0,0,0.0,20.2,Lerma,7
0,3,96,None,None,3,0.36,231747,None,,0,0,0,0,71.4,263,32,None,,0,4,1.9,None,0,0.16,0.02,3.60,0.43,3.44,13.49,1.62,0.41,Jean-Philippe,0.0,412,30,10,1.2,2,42.5,252,30,232,False,119.8,285,29,748,,None,50,243,47,0,0,None,0,,231747.jpg,1.4,329,36,0,0,0.0,Mateta,0.3,289,55,False,None,6,0.72,a,8,31,247.0,122,30,41,0,0,0,0,0.0,8.2,Mateta,3
0,0,0,None,None,0,0,169593,None,,0,0,0,0,0.0,398,35,None,,0,1,1.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Remi,0.0,41,25,0,0,0,0.0,411,46,233,False,0.0,409,46,0,,None,40,525,50,0,0,None,0,,169593.jpg,0.0,415,46,0,0,0,Matthews,0.1,465,62,False,None,0,0,a,8,31,0.0,381,26,0,0,0,0,0,0.0,0.0,Matthews,0
2,7,476,None,None,8,0.25,244723,None,,0,0,0,0,260.3,121,27,None,,0,2,2.5,None,0,1.25,0.04,1.87,0.06,0.62,42.90,1.34,0.02,Tyrick,0.0,244,149,40,1.25,0,89.0,135,31,234,False,485.0,105,35,2889,,None,45,421,124,0,0,None,0,,244723.jpg,2.6,180,68,1,0,0.0,Mitchell,0.7,198,62,False,None,34,1.06,a,8,31,141.0,183,41,93,0,0,0,0,0.0,20.7,Mitchell,5
0,0,0,None,None,0,0,512462,None,,0,0,0,0,0.0,445,174,None,,0,2,1.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Jake,0.0,98,56,0,0,0,0.0,454,174,235,False,0.0,452,174,0,,None,40,582,194,0,0,None,0,,512462.jpg,0.0,458,175,0,0,0,O'Brien,0.2,407,160,False,None,0,0,a,8,31,0.0,430,173,0,0,0,0,0,0.0,0.0,O'Brien,0
11,15,517,25,None,8,0.26,443661,1,,0,0,0,0,1115.0,7,5,2,,0,3,0.7,None,0,6.42,0.21,9.29,0.3,2.87,37.03,1.21,0.09,Michael,0.0,530,216,38,1.25,2,225.6,21,14,236,False,652.4,60,25,2743,Hamstring injury - 25% chance of playing,2023-07-05T16:30:03.780925Z,60,76,47,0,0,None,0,,443661.jpg,3.6,84,35,0,0,0.0,Olise,0.3,296,96,False,None,31,1.02,d,8,31,484.0,57,40,132,0,0,0,0,0.0,22.0,Olise,2
0,0,0,None,None,0,0,450541,None,,0,0,0,0,0.0,512,51,None,,0,4,1.5,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,267,15,0,0,0,0.0,515,52,237,False,0.0,514,51,0,,None,45,444,69,0,0,None,0,,450541.jpg,0.0,516,52,0,0,0,Plange,0.3,313,59,False,None,0,0,a,8,31,0.0,504,52,0,0,0,0,0,0.0,0.0,Plange,0
0,0,83,None,None,1,0.2,427623,None,,0,0,0,0,15.3,326,121,None,,0,2,1.5,None,0,0.05,0.01,0.76,0.15,0.71,11.19,2.27,0.14,Chris,0.0,75,37,11,2.23,0,13.2,324,120,238,False,92.4,300,116,443,,None,40,559,175,0,0,None,0,,427623.jpg,1.4,321,117,0,0,0.0,Richards,0.5,240,84,False,None,4,0.81,a,8,31,26.0,306,114,13,0,0,0,0,0.0,3.2,C.Richards,0
0,0,19,None,None,0,0.0,173954,None,,0,0,0,0,2.6,342,168,None,,0,3,1.5,None,0,0.01,0.02,0.05,0.08,0.04,0.93,1.4,0.06,Jairo,0.0,171,13,0,0.0,0,1.5,367,167,239,False,9.8,363,164,60,,None,45,348,194,0,0,None,0,,173954.jpg,1.0,362,162,0,0,0.0,Riedewald,0.1,519,188,False,None,0,0.0,a,8,31,4.0,337,166,6,0,0,0,0,0.0,1.3,Riedewald,0
2,2,324,None,None,9,0.32,86417,None,,0,0,0,0,257.6,123,85,None,,0,3,2.1,None,0,1.11,0.04,4.08,0.15,2.97,37.03,1.32,0.11,Jeffrey,0.0,330,82,38,1.35,3,97.9,120,76,240,False,404.6,144,62,2528,,None,50,161,103,0,0,None,0,,86417.jpg,2.6,183,71,0,0,0.0,Schlupp,0.1,443,138,False,None,30,1.07,a,8,31,314.0,97,65,89,0,0,0,0,0.0,17.8,Schlupp,7
0,1,50,None,None,0,0.0,49413,None,,0,0,0,0,1.1,350,131,None,,0,2,1.5,None,0,0.00,0.0,0.81,0.22,0.81,9.99,2.68,0.22,James,0.0,8,2,10,2.69,1,14.6,322,118,241,False,90.0,304,118,335,,None,40,492,140,0,0,None,0,,49413.jpg,1.3,334,121,1,0,0.0,Tomkins,0.8,188,61,False,None,3,0.81,a,8,31,54.0,266,97,8,0,0,0,0,0.0,2.0,Tomkins,1
0,5,403,None,None,8,0.32,55494,None,,0,0,0,0,172.5,168,43,None,,0,2,2.5,None,0,0.83,0.03,1.95,0.07,1.12,32.15,1.28,0.04,Joel,0.0,111,64,35,1.4,1,73.5,170,49,242,False,446.6,119,41,2253,,None,45,288,39,0,0,None,0,,55494.jpg,2.8,159,54,0,0,0.0,Ward,0.2,372,141,False,None,24,0.96,a,8,31,114.0,203,58,78,0,0,0,0,0.0,17.3,Ward,6
0,0,28,None,None,0,0.0,487818,None,,0,0,0,0,0.0,441,50,None,,0,1,1.5,None,0,0.00,0.0,0.00,0.0,0.00,2.07,1.04,0.0,Joe,0.0,94,40,5,2.5,0,4.2,355,27,243,False,41.8,341,27,180,,None,40,578,65,0,0,None,0,,487818.jpg,1.5,308,28,0,5,2.5,Whitworth,1.1,165,24,False,None,2,1.0,a,8,31,0.0,426,41,3,0,0,0,0,0.0,0.8,Whitworth,0
0,0,0,None,None,0,0,120250,None,,0,0,0,0,0.0,463,183,None,,0,3,1.0,None,0,0.00,0,0.00,0,0.00,0.00,0,0,André,0.0,149,5,0,0,0,0.0,468,182,244,False,0.0,466,182,0,,None,45,326,186,0,0,None,0,,120250.jpg,0.0,471,185,0,0,0,Tavares Gomes,0.3,324,102,False,None,0,0,a,9,11,0.0,451,176,0,0,0,0,0,0.0,0.0,André Gomes,0
0,0,0,None,None,0,0,480455,None,,0,0,0,0,0.0,438,170,None,,0,2,1.0,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Jarrad,0.0,91,52,0,0,0,0.0,448,170,245,False,0.0,446,170,0,,None,40,575,190,0,0,None,0,,480455.jpg,0.0,452,171,0,0,0,Branthwaite,0.6,226,77,False,None,0,0,a,9,11,0.0,423,169,0,0,0,0,0,0.0,0.0,Branthwaite,0
1,2,89,None,None,4,0.31,177815,None,,0,0,0,0,122.4,202,25,None,,0,4,2.1,None,0,0.72,0.06,6.62,0.52,5.90,23.13,1.79,0.46,Dominic,0.0,519,52,22,1.7,2,66.4,190,24,246,False,138.4,277,28,1166,,None,60,65,22,0,0,1,0,,177815.jpg,2.4,209,24,0,0,0.0,Calvert-Lewin,3.8,85,15,False,None,15,1.16,a,9,11,409.0,73,20,40,0,0,0,0,0.0,6.7,Calvert-Lewin,3
0,5,314,None,None,5,0.27,59949,None,,0,0,0,0,108.7,222,69,None,,0,2,2.0,None,0,0.92,0.05,1.22,0.07,0.30,33.50,1.82,0.02,Seamus,0.0,115,67,25,1.36,1,50.4,225,77,247,False,297.8,188,67,1654,,None,45,292,42,0,0,None,0,,59949.jpg,2.7,170,60,0,0,0.0,Coleman,0.3,312,110,False,None,20,1.09,a,9,11,95.0,223,69,63,0,0,0,0,0.0,14.0,Coleman,1
0,0,5,None,None,0,0.0,108823,None,,0,0,0,0,2.2,345,170,None,,0,3,1.6,None,0,0.00,0.0,0.00,0.0,0.00,1.68,3.98,0.0,Dele,0.0,342,91,1,2.37,0,0.9,375,173,248,False,0.6,380,177,38,,None,50,173,112,0,0,None,0,,108823.jpg,1.0,375,174,0,0,0.0,Alli,0.2,405,126,False,None,0,0.0,a,9,11,6.0,334,164,2,0,0,0,0,0.0,0.4,Dele,0
2,10,263,None,None,4,0.24,121599,None,,0,0,0,0,284.1,111,80,None,,0,3,2.0,None,0,1.52,0.09,4.13,0.24,2.61,32.10,1.89,0.15,Abdoulaye,0.0,459,165,27,1.59,5,89.7,134,81,249,False,360.4,169,74,1527,,None,55,90,52,0,0,None,0,,121599.jpg,3.0,137,55,1,0,0.0,Doucouré,0.3,317,98,False,None,17,1.0,a,9,11,255.0,121,77,76,0,0,0,0,0.0,13.8,A.Doucoure,6
1,0,109,None,None,2,0.23,232928,4,,0,0,0,0,116.2,212,123,None,,0,3,1.6,None,0,0.50,0.06,1.20,0.14,0.70,15.66,1.77,0.08,James,0.0,413,136,13,1.47,0,29.2,286,134,250,False,109.2,291,128,796,,None,50,244,157,0,0,None,0,,232928.jpg,1.6,303,130,0,0,0.0,Garner,0.1,528,195,False,None,7,0.79,a,9,11,64.0,258,134,25,0,0,0,0,0.0,5.0,Garner,3
0,0,0,None,None,0,0,160987,None,,0,0,0,0,0.0,468,186,None,,0,3,1.0,None,0,0.00,0,0.00,0,0.00,0.00,0,0,Jean-Philippe,0.0,159,11,0,0,0,0.0,472,184,251,False,0.0,470,184,0,,None,45,336,192,0,0,None,0,,160987.jpg,0.0,475,187,0,0,0,Gbamin,0.0,565,230,False,None,0,0,a,9,11,0.0,458,181,0,0,0,0,0,0.0,0.0,Gbamin,0
1,0,101,None,None,1,0.11,198826,None,,0,0,0,0,42.3,287,104,None,,0,2,2.0,None,0,0.08,0.01,1.32,0.15,1.24,18.17,2.04,0.14,Ben,0.0,184,111,18,2.02,0,23.6,302,111,252,False,146.8,270,108,801,,None,45,361,86,0,0,None,0,,198826.jpg,1.4,323,119,0,0,0.0,Godfrey,0.2,374,142,False,None,10,1.12,a,9,11,46.0,281,103,18,0,0,0,0,0.0,4.0,Godfrey,2
1,4,284,None,None,7,0.25,172632,1,,0,0,0,0,614.7,38,31,1,,0,3,2.0,None,0,3.82,0.14,9.99,0.36,6.17,46.59,1.68,0.22,Demarai,0.0,472,175,39,1.4,4,173.2,43,32,253,False,410.8,139,60,2501,,None,55,103,62,0,0,3,0,,172632.jpg,2.8,166,67,0,0,0.0,Gray,0.4,269,86,False,None,27,0.97,a,9,11,707.0,30,19,91,0,0,0,0,0.0,16.5,Gray,3
