assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2,63,None,None,1,0.12,492831,None,,0,0,-1,1,63.8,184,26,None,,0,4,1.3,0.8,2,0.43,0.05,2.29,0.28,1.86,15.61,1.9,0.23,Zeki,1.8,195,26,18,2.19,1,35.3,116,21,594,False,101.2,217,23,740,,None,54,127,35,0,0,None,0,,492831.jpg,2.2,222,33,0,0,0.0,Amdouni,0.2,325,51,False,None,11,1.34,a,6,90,187.0,47,18,24,51260,176,48420,178,0.3,4.4,Amdouni,1
0,0,223,None,None,0,0.0,432720,None,,0,0,0,0,0.1,429,6,None,,0,1,1.5,1.0,2,0.00,0.0,0.00,0.0,0.00,22.37,1.86,0.0,James,2.0,149,14,30,2.5,0,36.3,112,2,596,False,362.2,5,2,1080,,None,45,403,20,0,0,None,0,,432720.jpg,1.9,254,26,0,42,3.5,Trafford,0.9,188,24,False,None,12,1.0,a,6,90,0.0,620,71,23,33923,174,51519,262,0.4,5.1,Trafford,1
0,0,21,100,100,0,0.0,83283,None,,0,0,-2,2,28.9,288,153,None,,0,3,0.3,-0.2,0,0.29,0.3,0.29,0.3,0.00,1.95,1.99,0.0,Nathan,0.8,281,133,4,4.09,0,5.1,374,172,600,False,14.0,388,174,88,,2023-09-28T17:00:09.620680Z,48,284,184,0,0,None,0,,83283.jpg,1.0,407,193,0,0,0.0,Redmond,0.0,586,221,False,None,0,0.0,a,6,90,8.0,359,183,6,555,6,4225,2,0.2,1.2,Redmond,0
1,0,52,None,None,1,0.12,487702,None,,0,0,0,0,131.5,83,60,None,,0,3,1.3,0.8,2,1.01,0.12,2.52,0.29,1.51,14.46,1.66,0.17,Luca,1.8,190,88,23,2.65,0,32.8,138,75,605,False,54.8,292,125,782,,None,50,211,132,0,0,None,0,,487702.jpg,2.1,228,99,0,0,0.0,Koleosho,0.1,386,125,False,None,10,1.15,a,6,90,144.0,62,40,25,30850,60,24073,92,0.4,5.0,Koleosho,0
0,0,45,None,None,0,0.0,179458,None,,0,0,-1,1,41.7,250,139,1,,0,3,0.5,0.0,1,0.12,0.06,0.58,0.29,0.46,4.02,1.99,0.23,Jacob,1.0,261,125,5,2.47,1,17.0,264,123,608,False,53.6,294,127,182,,None,49,237,151,0,0,None,0,,179458.jpg,1.5,306,141,0,0,0.0,Bruun Larsen,0.0,595,227,False,None,0,0.0,a,6,90,78.0,141,87,16,1370,8,1871,11,0.2,3.3,Bruun Larsen,0
0,0,0,0,0,0,0,461567,None,,0,0,0,0,0.0,513,195,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Owen,0.0,465,163,0,0,0,0.0,535,197,622,False,0.0,528,197,0,Season-long loan to Barnsley,2023-09-01T21:48:22.703139Z,40,672,201,0,0,None,0,,461567.jpg,0.0,541,194,0,0,0,Dodgson,0.0,552,203,False,None,0,0,u,6,90,0.0,491,187,0,467,0,3167,2,0.0,0.0,Dodgson,0
0,0,44,None,None,0,0.0,550839,None,,0,0,0,0,47.5,230,127,None,,0,3,0.3,-0.2,1,0.74,0.42,1.04,0.59,0.30,5.73,3.22,0.17,Wilson,0.8,291,140,7,3.94,1,16.9,265,124,660,False,58.0,287,122,160,,None,50,215,135,0,0,None,0,,550839.jpg,2.0,246,109,0,0,0.0,Odobert,0.0,666,270,False,None,2,1.12,a,6,90,64.0,167,99,10,797,4,699,10,0.2,2.0,Odobert,1
0,0,39,None,None,0,0.0,247245,None,,0,0,0,0,25.2,306,104,None,,0,2,-0.3,-0.8,0,0.04,0.02,0.39,0.15,0.35,5.61,2.11,0.13,Hannes,0.2,339,110,11,4.14,0,11.1,315,115,674,False,44.4,305,115,239,,None,40,656,190,0,0,None,0,,247245.jpg,0.5,458,151,0,0,0.0,Delcroix,0.0,523,196,False,None,2,0.75,a,6,90,42.0,212,55,3,3733,26,2186,18,0.0,0.8,Delcroix,1
0,0,30,100,25,0,0.0,447715,None,,0,0,0,0,19.9,322,167,None,,0,3,-0.3,-0.2,1,0.44,0.18,0.49,0.2,0.05,3.36,1.39,0.02,Aaron,0.2,370,179,5,2.06,0,5.9,364,166,675,False,22.8,368,162,218,,2023-11-03T12:00:10.115104Z,50,207,130,0,0,None,0,,447715.jpg,1.3,334,157,0,0,0.0,Ramsey,0.0,537,193,False,None,2,0.83,a,6,90,18.0,298,153,8,7554,27,5815,44,0.0,1.6,A.Ramsey,0
0,0,0,None,None,0,0,437757,None,,0,0,0,0,0.0,714,306,None,,0,3,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Han-Noah,0.0,696,296,0,0,0,0.0,716,307,694,False,0.0,716,307,0,,None,50,204,127,0,0,None,0,,437757.jpg,0.0,716,307,0,0,0,Massengo,0.0,698,289,False,None,0,0,a,6,90,0.0,711,305,0,237,4,209,8,0.0,0.0,Massengo,0
0,0,26,None,None,0,0.0,437748,1,,0,0,0,0,55.0,210,120,None,,0,3,0.5,0.0,0,0.20,0.08,0.50,0.2,0.30,5.22,2.12,0.12,Mike,1.0,267,128,6,2.43,0,8.9,337,154,706,False,14.4,387,173,222,,None,55,108,67,0,0,None,0,,437748.jpg,1.5,311,145,0,0,0.0,Trésor,0.0,594,226,False,None,2,0.81,a,6,90,19.0,291,149,9,3537,18,2808,13,0.2,1.6,M.Trésor,0
0,0,104,100,100,2,0.24,486672,None,,0,0,-3,3,86.2,148,100,None,,0,3,1.0,0.5,1,0.44,0.05,0.61,0.07,0.17,8.61,1.02,0.02,Moisés,1.5,212,97,10,1.19,0,20.3,232,112,126,False,102.6,214,85,758,,2023-10-03T22:30:07.822883Z,47,328,214,0,0,None,0,,486672.jpg,1.8,267,118,0,0,0.0,Caicedo Corozo,1.4,150,47,False,None,9,1.07,a,7,8,18.0,295,150,18,89019,347,270676,572,0.3,3.8,Caicedo,2
0,4,211,None,None,3,0.26,215059,None,,0,0,1,-1,0.1,431,7,None,,0,1,1.3,0.8,1,0.00,0.0,0.00,0.0,0.00,14.04,1.22,0.0,Robert,1.8,178,18,14,1.22,0,25.0,200,13,145,False,249.2,43,12,1035,,None,46,340,14,0,0,None,0,,215059.jpg,3.5,94,10,0,32,2.78,Sánchez,6.2,64,12,False,None,12,1.04,a,7,8,0.0,669,74,42,670780,1233,402949,2122,0.4,9.1,Sanchez,1
0,0,0,0,0,0,0,199598,None,,0,0,0,0,0.0,487,179,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ethan,0.0,436,144,0,0,0,0.0,509,181,185,False,0.0,502,181,0,Permanent transfer to Leeds Utd,2023-07-20T08:39:43.633400Z,40,639,178,0,0,None,0,,199598.jpg,0.0,514,177,0,0,0,Ampadu,0.0,685,230,False,None,0,0,u,7,8,0.0,464,170,0,0,0,836,2,0.0,0.0,Ampadu,0
0,0,0,0,0,0,0,109745,None,,0,0,0,0,0.0,705,82,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kepa,0.0,686,85,0,0,0,0.0,709,85,187,False,0.0,709,85,0,One year loan deal to Real Madrid,2023-08-15T08:06:29.726491Z,50,174,5,0,0,None,0,,109745.jpg,0.0,709,85,0,0,0,Arrizabalaga,0.2,315,48,False,None,0,0,u,7,8,0.0,702,81,0,1775,0,82959,37,0.0,0.0,Arrizabalaga,0
0,0,0,0,0,0,0,54694,None,,0,0,0,0,0.0,734,91,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Pierre-Emerick,0.0,727,90,0,0,0,0.0,734,91,188,False,0.0,734,91,0,,2023-07-24T09:59:36.133419Z,65,45,16,0,0,None,0,,54694.jpg,0.0,733,91,0,0,0,Aubameyang,0.0,615,85,False,None,0,0,u,7,8,0.0,734,91,0,0,0,1921,1,0.0,0.0,Aubameyang,0
0,0,0,0,0,0,0,41328,None,,0,0,0,0,0.0,604,232,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,César,0.0,571,216,0,0,0,0.0,619,232,189,False,0.0,613,232,0,Left the club as a free agent,2023-07-06T16:30:03.010661Z,45,351,51,0,0,None,0,,41328.jpg,0.0,625,230,0,0,0,Azpilicueta,0.0,728,239,False,None,0,0,u,7,8,0.0,592,230,0,0,0,96,0,0.0,0.0,Azpilicueta,0
0,0,0,0,0,0,0,118335,None,,0,0,0,0,0.0,474,170,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Abdul Rahman,0.0,423,135,0,0,0,0.0,496,172,190,False,0.0,489,172,0,Permanent Transfer to PAOK,2023-07-13T08:07:47.494096Z,40,625,168,0,0,None,0,,118335.jpg,0.0,501,168,0,0,0,Baba,0.0,720,238,False,None,0,0,u,7,8,0.0,451,161,0,0,0,261,2,0.0,0.0,Baba,0
0,0,0,100,100,0,0,242880,None,,0,0,-1,1,0.0,586,230,None,,0,2,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Benoît,0.0,552,213,0,0,0,0.0,602,230,191,False,0.0,595,230,0,,2023-08-03T10:30:04.564668Z,44,525,118,0,0,None,0,,242880.jpg,0.0,609,228,0,0,0,Badiashile,0.0,526,198,False,None,0,0,a,7,8,0.0,573,228,0,2459,91,4520,43,0.0,0.0,B.Badiashile,0
0,0,0,100,100,0,0,122074,None,,0,0,0,0,0.0,476,36,None,,0,1,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Marcus,0.0,425,52,0,0,0,0.0,498,53,192,False,0.0,491,53,0,,2023-08-03T10:30:04.581002Z,40,627,45,0,0,None,0,,122074.jpg,0.0,503,53,0,0,0,Bettinelli,0.0,602,77,False,None,0,0,a,7,8,0.0,453,30,0,941,15,1616,4,0.0,0.0,Bettinelli,0
0,0,26,75,75,1,0.75,440323,None,,0,0,-1,1,6.1,374,48,None,,0,4,-0.4,-0.8,0,0.04,0.03,0.62,0.47,0.58,1.02,0.76,0.44,Armando,0.0,680,81,1,0.75,1,9.0,334,44,193,False,38.4,328,37,120,Knee injury - 75% chance of playing,2023-10-18T22:00:08.965956Z,49,266,57,0,0,None,0,,440323.jpg,2.7,170,22,0,0,0.0,Broja,0.2,341,53,False,None,2,1.5,d,7,8,47.0,198,43,8,57852,52,49106,192,0.0,1.6,Broja,0
0,0,0,0,0,0,0,180736,None,,0,0,-2,2,0.0,550,218,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Trevoh,0.0,508,194,0,0,0,0.0,568,218,194,False,0.0,562,219,0,Hamstring injury - Unknown return date,2023-08-11T16:00:07.662192Z,43,577,140,0,0,None,0,,180736.jpg,0.0,576,217,0,0,0,Chalobah,0.1,504,192,False,None,0,0,i,7,8,0.0,533,214,0,696,4,16345,15,0.0,0.0,Chalobah,0
1,2,66,0,0,1,0.27,172850,1,,0,0,-1,1,136.4,81,17,3,,0,2,0.0,0.0,0,1.27,0.34,2.12,0.57,0.85,4.08,1.1,0.23,Ben,0.0,712,235,5,1.35,0,28.1,176,50,195,False,57.0,289,112,334,Hamstring injury - Unknown return date,2023-09-28T03:30:08.842279Z,54,118,8,0,0,None,0,,172850.jpg,2.5,190,64,0,0,0.0,Chilwell,5.6,74,27,False,None,4,1.08,i,7,8,88.0,127,16,15,2118757,45,3085933,3033,0.0,2.8,Chilwell,3
0,0,23,0,0,0,0.0,478912,None,,0,0,-2,2,25.1,308,160,None,,0,3,0.0,0.0,0,0.19,0.14,0.27,0.2,0.08,1.96,1.41,0.06,Carney,0.0,517,187,2,1.44,1,9.9,324,145,196,False,34.8,333,147,125,Knee injury - Unknown return date,2023-10-18T22:00:09.030876Z,43,597,317,0,0,None,0,,478912.jpg,3.0,131,56,0,0,0.0,Chukwuemeka,1.5,146,44,False,None,2,1.44,i,7,8,39.0,223,120,6,221872,664,347818,1509,0.0,1.4,Chukwuemeka,2
1,3,198,None,None,3,0.29,460028,None,,0,0,1,-1,66.5,180,48,None,,1,2,0.0,-0.5,0,0.33,0.03,1.17,0.11,0.84,11.56,1.11,0.08,Levi,0.5,313,105,12,1.16,0,34.9,120,30,197,False,182.0,108,38,934,,None,46,348,49,0,0,None,0,,460028.jpg,3.2,112,37,0,0,0.0,Colwill,5.1,82,31,False,None,11,1.06,a,7,8,101.0,109,12,35,655991,1923,455757,3012,0.1,7.6,Colwill,1
0,0,67,100,100,1,0.2,179268,None,,0,0,-2,2,51.6,216,60,None,,0,2,0.0,-0.5,-1,0.19,0.04,1.02,0.21,0.83,5.81,1.19,0.17,Marc,0.5,321,107,6,1.23,0,18.9,244,78,198,False,85.8,240,97,440,,2023-09-17T20:30:06.589342Z,48,295,34,0,0,None,0,,179268.jpg,1.3,331,111,0,0,0.0,Cucurella Saseta,0.5,222,84,False,None,5,1.02,a,7,8,51.0,193,42,8,44071,508,56848,308,0.1,1.7,Cucurella,4
1,0,111,100,100,4,0.41,448047,4,,0,0,-2,2,259.9,24,18,1,,0,3,1.3,0.8,1,1.55,0.16,3.75,0.39,2.20,10.36,1.06,0.23,Enzo,1.8,183,83,11,1.13,0,54.0,53,36,199,False,145.0,148,57,879,,2023-10-28T18:00:08.281338Z,48,306,201,0,1,4,0,,448047.jpg,2.0,243,106,0,0,0.0,Fernández,2.7,112,33,False,None,11,1.13,a,7,8,137.0,71,44,22,257016,593,424542,969,0.4,4.6,Enzo,3
0,0,0,0,0,0,0,520295,None,,0,0,0,0,0.0,716,86,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,David Datro,0.0,699,84,0,0,0,0.0,718,85,200,False,0.0,718,85,0,Joined Union Berlin on a season-long loan - Expected back 01 Jul,2023-07-11T09:30:03.546600Z,50,213,47,0,0,None,0,,520295.jpg,0.0,718,86,0,0,0,Fofana,0.0,715,94,False,None,0,0,u,7,8,0.0,713,85,0,0,0,357,1,0.0,0.0,D.D.Fofana,0
0,0,0,0,0,0,0,444463,None,,0,0,-1,1,0.0,594,231,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Wesley,0.0,560,214,0,0,0,0.0,610,231,201,False,0.0,603,231,0,Knee injury - Unknown return date,2023-07-18T23:30:03.865981Z,44,538,122,0,0,None,0,,444463.jpg,0.0,617,229,0,0,0,Fofana,0.0,576,206,False,None,0,0,i,7,8,0.0,581,229,0,601,10,2953,7,0.0,0.0,W.Fofana,0
4,2,212,None,None,3,0.27,232787,1,,0,0,-1,1,259.8,25,19,None,,0,3,4.0,3.5,4,1.25,0.11,2.00,0.18,0.75,13.05,1.19,0.07,Conor,4.5,44,20,13,1.18,0,58.1,42,28,202,False,220.2,68,25,990,,None,54,124,79,0,0,None,0,,232787.jpg,3.2,117,51,0,0,0.0,Gallagher,0.4,249,82,False,None,12,1.09,a,7,8,100.0,112,68,39,43643,465,53634,196,0.8,7.2,Gallagher,1
2,2,121,100,100,2,0.35,482609,None,,0,0,2,-2,70.2,172,43,None,,1,2,-0.3,-0.8,0,0.40,0.07,0.53,0.09,0.13,6.88,1.21,0.02,Malo,0.2,342,113,6,1.05,0,19.4,240,75,203,False,96.2,230,92,512,,2023-09-24T16:30:06.897822Z,42,605,159,0,0,None,0,,482609.jpg,2.9,141,47,1,0,0.0,Gusto,6.9,57,18,False,None,6,1.05,a,7,8,28.0,258,77,23,1739241,1227,1240521,5995,0.0,5.5,Gusto,1
1,0,64,100,100,0,0.0,225796,None,,0,0,-2,2,79.1,156,36,2,,0,2,1.3,0.8,3,0.80,0.32,1.03,0.41,0.23,5.09,2.04,0.09,Reece,1.8,193,58,6,2.4,0,15.4,281,96,206,False,40.8,322,122,225,,2023-10-20T15:30:08.557342Z,53,144,11,0,0,None,0,,225796.jpg,1.8,274,89,0,0,0.0,James,3.8,90,37,False,None,3,1.2,a,7,8,34.0,241,71,9,295487,8144,1438532,819,0.3,1.7,James,0
0,0,0,0,0,0,0,66749,None,,0,0,-2,2,0.0,735,92,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Romelu,0.0,729,91,0,0,0,0.0,735,92,207,False,0.0,735,92,0,Season-long loan to Roma,2023-09-01T07:24:35.377267Z,68,35,14,0,0,None,0,,66749.jpg,0.0,734,92,0,0,0,Lukaku Bolingoli,0.3,280,44,False,None,0,0,u,7,8,0.0,735,92,0,9006,0,60455,49,0.0,0.0,Lukaku,0
0,0,20,100,100,0,0.0,248857,None,,0,0,-2,2,36.9,265,144,None,,0,3,0.3,-0.2,0,0.23,0.18,0.42,0.33,0.19,1.91,1.48,0.15,Noni,0.8,292,141,3,2.33,0,8.6,340,156,208,False,9.2,408,183,116,,2023-09-17T20:30:06.633877Z,53,145,93,0,0,None,0,,248857.jpg,1.2,353,167,0,0,0.0,Madueke,0.1,448,147,False,None,1,0.78,a,7,8,40.0,221,118,6,6582,44,11890,58,0.2,1.1,Madueke,0
1,3,90,100,100,3,0.8,465920,3,,0,0,-2,2,95.8,127,91,None,,1,3,3.0,2.5,0,0.97,0.26,1.76,0.47,0.79,3.43,0.91,0.21,Mykhailo,3.5,76,40,2,0.53,2,28.0,179,90,210,False,98.2,225,90,338,,2023-10-28T18:00:08.330038Z,63,56,34,0,0,None,0,,465920.jpg,3.2,120,52,0,0,0.0,Mudryk,0.9,185,62,False,None,4,1.07,a,7,8,85.0,133,80,29,88632,535,279468,509,0.6,4.6,Mudryk,2
0,5,131,100,100,3,0.34,517052,None,,0,0,-2,2,117.3,104,10,None,,1,4,4.5,4.0,1,1.07,0.12,7.93,0.89,6.86,11.33,1.27,0.77,Nicolas,5.0,30,6,12,1.34,5,74.2,22,6,211,False,227.8,59,7,803,,2023-10-11T10:30:08.636447Z,68,40,15,0,0,3,0,,517052.jpg,3.5,98,15,0,0,0.0,Jackson,4.7,84,14,False,None,9,1.01,a,7,8,399.0,7,5,38,1151836,8955,2197809,1770,0.7,5.6,N.Jackson,6
0,0,0,0,0,0,0,213198,None,,0,0,-2,2,0.0,736,93,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Christopher,0.0,730,92,0,0,0,0.0,736,93,212,False,0.0,736,93,0,Knee injury - Expected back 25 Nov,2023-08-03T09:30:04.720287Z,73,25,10,0,0,None,0,,213198.jpg,0.0,735,93,0,0,0,Nkunku,0.5,229,41,False,None,0,0,i,7,8,0.0,736,93,0,6276,696,117066,157,0.0,0.0,Nkunku,0
0,0,0,0,0,0,0,176413,None,,0,0,0,0,0.0,726,314,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Christian,0.0,715,309,0,0,0,0.0,726,314,213,False,0.0,726,314,0,Permanent transfer to AC Milan,2023-07-14T08:03:53.480692Z,55,100,61,0,0,None,0,,176413.jpg,0.0,725,314,0,0,0,Pulisic,0.0,711,298,False,None,0,0,u,7,8,0.0,725,314,0,0,0,390,0,0.0,0.0,Pulisic,0
0,0,0,None,None,0,0,204727,None,,0,0,-2,2,0.0,552,220,None,,0,2,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Malang,0.0,511,197,0,0,0,0.0,570,220,214,False,0.0,564,221,0,,None,43,580,143,0,0,None,0,,204727.jpg,0.0,577,218,0,0,0,Sarr,0.1,412,161,False,None,0,0,a,7,8,0.0,536,217,0,3593,30,7803,31,0.0,0.0,M.Sarr,0
0,0,0,0,0,0,0,471798,None,,0,0,0,0,0.0,517,52,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Gabriel,0.0,470,68,0,0,0,0.0,539,69,215,False,0.0,533,69,0,Season long loan to KAS Eupen,2023-08-11T10:44:59.272960Z,40,678,61,0,0,None,0,,471798.jpg,0.0,545,69,0,0,0,Słonina,0.0,554,73,False,None,0,0,u,7,8,0.0,496,46,0,0,0,3678,11,0.0,0.0,Slonina,0
4,6,172,None,None,2,0.19,103955,None,,0,0,-1,1,224.8,36,28,4,,2,3,3.3,2.8,6,1.75,0.17,4.61,0.44,2.86,12.95,1.23,0.27,Raheem,3.8,63,32,13,1.24,4,78.9,18,13,216,False,193.4,96,35,945,,None,69,34,19,0,0,2,0,,103955.jpg,5.0,23,14,0,0,0.0,Sterling,6.6,60,19,False,None,11,1.05,a,7,8,371.0,9,4,60,2007631,10238,1678290,3302,0.6,8.7,Sterling,2
0,2,227,None,None,3,0.26,51090,None,,0,0,0,0,62.3,189,51,None,,0,2,1.7,1.2,6,0.33,0.03,0.55,0.05,0.22,14.04,1.22,0.02,Thiago,2.2,132,37,14,1.22,1,36.0,113,27,217,False,252.4,39,11,1035,,None,50,167,18,0,0,None,0,,51090.jpg,3.1,128,42,0,0,0.0,Emiliano da Silva,3.4,99,41,False,None,12,1.04,a,7,8,45.0,205,49,37,239301,1946,229849,1009,0.4,7.4,T.Silva,2
0,0,0,0,0,0,0,124183,None,,0,0,-1,1,0.0,722,312,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Hakim,0.0,711,307,0,0,0,0.0,722,312,218,False,0.0,722,312,0,Season long loan to Galatasaray,2023-08-21T08:29:13.470637Z,54,114,71,0,0,None,0,,124183.jpg,0.0,722,312,0,0,0,Ziyech,0.1,441,145,False,None,0,0,u,7,8,0.0,719,311,0,1010,0,16127,5,0.0,0.0,Ziyech,0
3,4,147,100,100,1,0.16,244851,2,,0,0,1,-1,200.5,43,33,1,,2,3,4.5,4.0,0,1.80,0.29,5.35,0.86,3.55,8.44,1.36,0.57,Cole,5.0,28,15,8,1.29,3,53.1,56,37,362,False,185.4,105,41,557,,2023-10-08T10:00:09.839092Z,51,165,102,0,0,1,0,,244851.jpg,4.1,52,27,0,0,0.0,Palmer,5.9,71,22,False,None,6,0.97,a,7,8,147.0,59,37,41,711130,21743,143067,1615,1.0,8.0,Palmer,3
0,0,0,0,0,0,0,518620,None,,0,0,0,0,0.0,715,307,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ângelo Gabriel,0.0,698,297,0,0,0,0.0,717,308,589,False,0.0,717,308,0,Season long loan to Strasbourg until the end of the season,2023-08-10T13:51:38.491138Z,50,212,133,0,0,None,0,,518620.jpg,0.0,717,308,0,0,0,Borges Damaceno,0.0,716,301,False,None,0,0,u,7,8,0.0,712,306,0,0,0,985,1,0.0,0.0,Ângelo,0
0,0,17,None,None,0,0.0,441302,None,,0,0,-3,3,41.0,252,141,None,,0,3,-0.3,-0.8,0,0.18,0.15,0.58,0.49,0.40,3.11,2.62,0.34,Ian,0.2,372,181,1,0.84,0,7.9,347,159,609,False,19.0,377,166,107,,None,52,162,101,0,0,None,0,,441302.jpg,0.9,441,218,0,0,0.0,Maatsen,0.1,501,173,False,None,0,0.0,a,7,8,19.0,290,148,6,2302,19,9364,22,0.0,1.2,Maatsen,1
0,3,174,100,100,3,0.29,220362,None,,0,0,0,0,48.9,222,62,None,,1,2,0.5,0.0,0,1.17,0.11,1.95,0.19,0.78,11.35,1.11,0.08,Axel,1.0,264,87,11,1.07,1,31.3,154,39,611,False,186.0,103,37,921,,2023-10-10T12:00:09.181007Z,50,196,25,0,0,None,0,,220362.jpg,3.5,96,30,0,0,0.0,Disasi,4.5,86,33,False,None,11,1.07,a,7,8,78.0,142,18,38,874029,1175,646244,2255,0.2,7.6,Disasi,2
0,0,34,None,None,1,0.63,503714,None,,0,0,-1,1,19.1,324,169,None,,0,3,-0.3,-0.8,0,0.09,0.06,0.09,0.06,0.00,3.82,2.42,0.0,Lesley,0.2,352,165,2,1.27,0,4.7,377,173,613,False,26.4,358,158,142,,None,44,554,310,0,0,None,0,,503714.jpg,1.1,356,168,0,0,0.0,Ugochukwu,0.3,277,89,False,None,1,0.63,a,7,8,2.0,397,198,8,40866,166,29742,210,0.0,1.8,Ugochukwu,1
0,0,6,0,0,0,0.0,534392,None,,0,0,0,0,0.6,413,52,None,,0,4,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.90,10.12,0.0,Mason,0.0,637,77,1,11.25,0,0.3,446,54,623,False,0.4,447,53,8,Season-long loan to Sunderland,2023-09-01T21:50:53.219365Z,45,452,85,0,0,None,0,,534392.jpg,1.0,395,48,0,0,0.0,Burstow,0.1,450,66,False,None,0,0.0,u,7,8,2.0,400,54,2,4401,0,13165,23,0.0,0.4,Burstow,0
0,0,0,None,None,0,0,482158,None,,0,0,0,0,0.0,522,55,None,,0,1,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lucas,0.0,475,71,0,0,0,0.0,544,72,659,False,0.0,538,72,0,,None,40,685,64,0,0,None,0,,482158.jpg,0.0,550,72,0,0,0,Bergström,0.0,573,75,False,None,0,0,a,7,8,0.0,501,49,0,1539,9,1171,6,0.0,0.0,Bergström,0
0,0,0,0,0,0,0,514356,None,,0,0,-1,1,0.0,701,297,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Roméo,0.0,682,286,0,0,0,0.0,705,299,667,False,0.0,705,299,0,Ankle injury - Unknown return date,2023-08-24T14:00:07.676377Z,49,272,174,0,0,None,0,,514356.jpg,0.0,705,299,0,0,0,Lavia,0.0,699,290,False,None,0,0,i,7,8,0.0,698,296,0,1031,6,1238,2,0.0,0.0,Lavia,0
0,0,0,0,0,0,0,461188,None,,0,0,0,0,0.0,512,194,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bashir,0.0,464,162,0,0,0,0.0,534,196,671,False,0.0,527,196,0,Season-long loan to Swansea City,2023-09-03T20:06:46.325160Z,40,671,200,0,0,None,0,,461188.jpg,0.0,540,193,0,0,0,Humphreys,0.0,670,228,False,None,0,0,u,7,8,0.0,490,186,0,629,0,912,2,0.0,0.0,Humphreys,0
0,0,3,None,None,0,0.0,617054,None,,0,0,0,0,0.1,430,56,None,,0,4,-0.3,-0.8,0,0.00,0.0,0.47,4.7,0.47,1.64,16.4,4.7,Deivid Washington,0.2,357,45,1,10.0,0,0.4,444,53,677,False,0.0,679,78,9,,None,45,465,87,0,0,None,0,,617054.jpg,1.0,399,50,0,0,0.0,de Souza Eugênio,0.1,458,69,False,None,0,0.0,a,7,8,4.0,385,53,1,7741,113,4784,66,0.0,0.2,Deivid,0
0,0,0,None,None,0,0,474803,None,,0,0,0,0,0.0,520,53,None,,0,1,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Eddie,0.0,473,69,0,0,0,0.0,542,70,680,False,0.0,536,70,0,,None,40,681,62,0,0,None,0,,474803.jpg,0.0,548,70,0,0,0,Beach,0.0,638,79,False,None,0,0,a,7,8,0.0,499,47,0,924,9,555,4,0.0,0.0,Beach,0
